WAA ID,MSSIH_EVENT_SMAS_HISTORY_ID,BASIN,LOCATION,RIVMILE,MSSIH_EVENT_SMAS_SAMPLE_DATE,MSSIH_REPLICATE,MSSIH_BIOSAMPLE_COLLECT_METHOD,MSSIH_TAXONOMIST,MSDH_GENSPECIES,MSDH_INDIVIDUAL_SPECIES_CNT,MSSIH_TOTAL_INDIV_CNT_IND,MSSIH_TOTAL_INDIV_CNT_NOTE,PercentWTSorted,#_Grids,Presence/Absence_%,PDE_(precision counts)_%,PTD_(taxonomic_disagreement)_%,Client_Project_Name
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_exiguum,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,epeorus_sp.,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,baetis_intercalaris,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_terminatum,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,ceratopsyche_slossonae,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,isonychia_bicolor,2,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,promoresia_elegans,1,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,tvetenia_bavarica_gr.,1,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,serratella_deficiens,1,167,Teloganopsis deficiens,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,pentaneura_sp.,1,167,,,4,,,,Special Study
470.16-273,09-REGI-2.8,9,REGI,2.8,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenacron_sp.,1,167,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,ceratopsyche_bronta,115,281,6 agg,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,simulium_sp.,47,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,hydropsyche_scalaris,25,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,hydropsyche_dicantha,22,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,hydropsyche_betteni,6,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,baetis_intercalaris,6,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,ceratopsyche_morosa,6,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,rheotanytarsus_pellucidus,5,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,polypedilum_flavum,5,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,serratella_deficiens,5,281,Teloganopsis deficiens,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,chimarra_obscura,5,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,cheumatopsyche_sp.,4,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,isonychia_bicolor,4,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,heterocloeon_sp.,4,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,maccaffertium_modestum,4,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,tvetenia_vitracies,3,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,maccaffertium_terminatum,2,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,stenelmis_sp.,2,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,plauditus_sp.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,eukiefferiella_brehmi_gr.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,chimarra_aterrima?,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,paragnetina_media,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,nanocladius_sp.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,eukiefferiella_claripennis_gr.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,rheotanytarsus_exiguus_gr.,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,1,281,,,4,,,,Special Study
470.16-274,09-REGI-2.8,9,REGI,2.8,8/11/2020,4,Multiplate: Non-Navigable,WAA,epeorus_sp.,1,281,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,dicrotendipes_sp.,8,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,6,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,tricorythodes,5,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,stenacron_sp.,5,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,ochrotrichia_sp.,2,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,cricotopus/orthocladius_complex,2,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,polypedilum_flavum,2,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,polycentropus_sp.,2,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,physella_sp.,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,stenelmis_sp.,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,cheumatopsyche_sp.,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,micromenetus_sp.,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,acroneuria_lycorias,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,ablabesmyia_mallochi,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,tanytarsus_sp.,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,helicopsyche_borealis,1,42,,,4,,,,Special Study
470.16-275,09-REGI-3.1,9,REGI,3.1,8/11/2020,1,Multiplate: Non-Navigable,WAA,leucrocuta_sp.,1,42,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,stenacron_sp.,32,102,8 w/long palps,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,caenis_sp.,14,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,tricorythodes,13,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,dicrotendipes_sp.,9,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,7,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,dubiraphia_sp.,3,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,thienemannimyia_gr._spp.,3,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,tribelos_sp.,2,102,1 agg,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,oecetis_sp.,2,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,2,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,polycentropus_sp.,2,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,acerpenna_pygmaea,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,micromenetus_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,cricotopus/orthocladius_complex,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,polypedilum_illinoense,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,physella_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,phaenopsectra_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,stenelmis_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,pentaneura_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,glyptotendipes_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,leptophlebia_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,macronychus_sp.,1,102,,,4,,,,Special Study
470.16-276,09-REGI-3.1,9,REGI,3.1,8/11/2020,2,Multiplate: Non-Navigable,WAA,ablabesmyia_sp.,1,102,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenacron_interpunctatum,28,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,tricorythodes,11,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,9,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,hydroptila_sp.,6,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,leptophlebia_sp.,5,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenelmis_sp.,3,82,2A,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,dicrotendipes_sp.,3,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,orthocladius_sp.,2,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,oecetis_sp.,2,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,2,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,caenis_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,physella_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,neureclipsis_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,phaenopsectra_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,polycentropus_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,helicopsyche_borealis,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,microtendipes_pedellus_gr.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,micromenetus_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,synorthocladius_sp.,1,82,,,4,,,,Special Study
470.16-277,09-REGI-3.1,9,REGI,3.1,8/11/2020,3,Multiplate: Non-Navigable,WAA,cheumatopsyche_sp.,1,82,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,54,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,hydropsyche_scalaris,27,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,9,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,tricorythodes,9,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,leucrocuta_sp.,7,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,baetis_intercalaris,6,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,isonychia_bicolor,4,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,ceratopsyche_bronta,3,133,2 agg,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,acerpenna_pygmaea,3,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,heptagenia_sp.,2,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,2,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,polypedilum_sp.,2,133,position,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,thienemannimyia_gr._spp.,1,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,chimarra_aterrima?,1,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,rheotanytarsus_exiguus_gr.,1,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,hydropsyche_betteni,1,133,,,4,,,,Special Study
470.16-278,09-REGI-3.3,9,REGI,3.3,8/11/2020,1,Multiplate: Non-Navigable,WAA,maccaffertium_modestum,1,133,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,23,110,5 agg,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,leucrocuta_sp.,22,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,cheumatopsyche_sp.,15,110,2 agg,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,tricorythodes,12,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,isonychia_bicolor,11,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,hydropsyche_scalaris,4,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,serratella_deficiens,4,110,Teloganopsis deficiens,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,neureclipsis_sp.,3,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,maccaffertium_vicarium,3,110,1 agg,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,baetis_intercalaris,2,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,thienemannimyia_gr._spp.,2,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,heptagenia_sp.,2,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,hydroptila_sp.,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,oecetis_sp.,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,polypedilum_aviceps,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,polypedilum_flavum,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,acroneuria_abnormis,1,110,,,4,,,,Special Study
470.16-279,09-REGI-3.3,9,REGI,3.3,8/11/2020,2,Multiplate: Non-Navigable,WAA,acerpenna_pygmaea,1,110,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenochironomus_sp.,15,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,leucrocuta_sp.,12,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,tricorythodes,7,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,dicrotendipes_sp.,7,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenacron_sp.,7,80,1 w/ long palps,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_mediopunctatum,5,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,5,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,physella_sp.,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,polycentropus_sp.,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,caenis_sp.,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_terminatum,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,cricotopus/orthocladius_complex,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,leptophlebia_sp.,2,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,stenelmis_sp.,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,nectopsyche_sp.,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,anopheles_sp.,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,argia_sp.,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,macronychus_glabratus,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,maccaffertium_modestum,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,stelechomyia_sp.,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,polypedilum_illinoense,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,helicopsyche_borealis,1,80,,,4,,,,Special Study
470.16-280,09-REGI-3.3,9,REGI,3.3,8/11/2020,3,Multiplate: Non-Navigable,WAA,ancyronyx_variegatus,1,80,,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,tricorythodes,47,187,,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,cricotopus/orthocladius_complex,26,187,,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,dicrotendipes_sp.,24,187,,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,stenacron_sp.,23,187,12 w/long palps,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,undetermined_turbellaria,10,187,,,4,,,,Special Study
470.16-281,09-REGI-3.3,9,REGI,3.3,8/11/2020,4,Multiplate: Non-Navigable,WAA,helicopsyche_borealis,7,187,,,4,,,,Special Study
